,tourney_year,tourney_order,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_dates,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_year_id
2208,1991,67,Sydney Indoor,427.0,sydney,Sydney,1991.09.30,9.0,30.0,48,48,Indoor,Hard,"$1,000,000",/en/scores/archive/sydney/427/1991/results,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004,Jim Grabb,/en/players/jim-grabb/g039/overview,jim-grabb,g039,Richey Reneberg,/en/players/richey-reneberg/r016/overview,richey-reneberg,r016,1991-427.0
2209,1991,68,Toulouse,327.0,toulouse,Toulouse,1991.09.30,9.0,30.0,32,32,Indoor,Hard,"$300,000",/en/scores/archive/toulouse/327/1991/results,Guy Forget,/en/players/guy-forget/f035/overview,guy-forget,f035,Tom Nijssen,/en/players/tom-nijssen/n018/overview,tom-nijssen,n018,Cyril Suk,/en/players/cyril-suk/s329/overview,cyril-suk,s329,1991-327.0
2210,1991,69,Berlin,348.0,ostrava,Berlin,1991.10.07,10.0,7.0,32,32,Indoor,Carpet,"$300,000",/en/scores/archive/ostrava/348/1991/results,Petr Korda,/en/players/petr-korda/k148/overview,petr-korda,k148,Petr Korda,/en/players/petr-korda/k148/overview,petr-korda,k148,Karel Novacek,/en/players/karel-novacek/n025/overview,karel-novacek,n025,1991-348.0
2211,1991,70,Tel Aviv,330.0,tel-aviv,Tel Aviv,1991.10.07,10.0,7.0,32,32,Outdoor,Hard,"$150,000",/en/scores/archive/tel-aviv/330/1991/results,Leonardo Lavalle,/en/players/leonardo-lavalle/l009/overview,leonardo-lavalle,l009,David Rikl,/en/players/david-rikl/r203/overview,david-rikl,r203,Michiel Schapers,/en/players/michiel-schapers/s021/overview,michiel-schapers,s021,1991-330.0
2212,1991,71,Tokyo Indoor,428.0,bolton,Tokyo,1991.10.07,10.0,7.0,48,48,Indoor,Carpet,"$1,000,000",/en/scores/archive/bolton/428/1991/results,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004,Jim Grabb,/en/players/jim-grabb/g039/overview,jim-grabb,g039,Richey Reneberg,/en/players/richey-reneberg/r016/overview,richey-reneberg,r016,1991-428.0
2213,1991,72,Lyon,7309.0,lyon,Lyon,1991.10.14,10.0,14.0,32,32,Indoor,Carpet,"$500,000",/en/scores/archive/lyon/7309/1991/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Tom Nijssen,/en/players/tom-nijssen/n018/overview,tom-nijssen,n018,Cyril Suk,/en/players/cyril-suk/s329/overview,cyril-suk,s329,1991-7309.0
2214,1991,73,Vienna,337.0,vienna,Vienna,1991.10.14,10.0,14.0,32,32,Indoor,Carpet,"$250,000",/en/scores/archive/vienna/337/1991/results,Michael Stich,/en/players/michael-stich/s351/overview,michael-stich,s351,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,Gary Muller,/en/players/gary-muller/m096/overview,gary-muller,m096,1991-337.0
2215,1991,74,Guaruja-2,237.0,guaruja,Guaruja,1991.10.21,10.0,21.0,32,32,Outdoor,Hard,,/en/scores/archive/guaruja/237/1991/results,Javier Frana,/en/players/javier-frana/f041/overview,javier-frana,f041,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Haarhuis,/en/players/paul-haarhuis/h223/overview,paul-haarhuis,h223,1991-237.0
2216,1991,75,ATP Masters Series Stockholm,429.0,stockholm,Stockholm,1991.10.21,10.0,21.0,48,48,Indoor,Carpet,"$1,100,000",/en/scores/archive/stockholm/429/1991/results,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,1991-429.0
2217,1991,76,Buzios,215.0,buzios,Buzios,1991.10.28,10.0,28.0,32,32,Outdoor,Hard,,/en/scores/archive/buzios/215/1991/results,Jordi Arrese,/en/players/jordi-arrese/a034/overview,jordi-arrese,a034,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,1991-215.0
2218,1991,77,ATP World Tour Masters 1000 Paris,352.0,paris,Paris,1991.10.28,10.0,28.0,48,48,Indoor,Hard,"$2,000,000",/en/scores/archive/paris/352/1991/results,Guy Forget,/en/players/guy-forget/f035/overview,guy-forget,f035,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,1991-352.0
2219,1991,78,Birmingham,430.0,antwerp,Birmingham,1991.11.04,11.0,4.0,32,32,Indoor,Carpet,,/en/scores/archive/antwerp/430/1991/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Wekesa,/en/players/paul-wekesa/w122/overview,paul-wekesa,w122,1991-430.0
2220,1991,79,Moscow,438.0,moscow,Moscow,1991.11.04,11.0,4.0,32,32,Indoor,Carpet,"$330,000",/en/scores/archive/moscow/438/1991/results,Andrei Cherkasov,/en/players/andrei-cherkasov/c260/overview,andrei-cherkasov,c260,Eric Jelen,/en/players/eric-jelen/j008/overview,eric-jelen,j008,Carl-Uwe Steeb,/en/players/carl-uwe-steeb/s080/overview,carl-uwe-steeb,s080,1991-438.0
2221,1991,80,Sao Paulo,240.0,sao-paulo,Sao Paulo,1991.11.04,11.0,4.0,32,32,Outdoor,Hard,"$150,000",/en/scores/archive/sao-paulo/240/1991/results,Christian Miniussi,/en/players/christian-miniussi/m069/overview,christian-miniussi,m069,Andres Gomez,/en/players/andres-gomez/g023/overview,andres-gomez,g023,Jaime Oncins,/en/players/jaime-oncins/o076/overview,jaime-oncins,o076,1991-240.0
2222,1991,81,ATP Tour World Championship,605.0,nitto-atp-finals,,1991.11.12,11.0,12.0,8,8,Indoor,Carpet,"$2,250,000",/en/scores/archive/nitto-atp-finals/605/1991/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,,,,,,,,,1991-605.0
2223,1991,82,ATP Tour World Doubles Championship,602.0,atp-doubles-challenge-cup,Johannesburg,1991.11.20,11.0,20.0,0,0,Indoor,Hard,"$1,000,000",/en/scores/archive/atp-doubles-challenge-cup/602/1991/results,,,,,John Fitzgerald,/en/players/john-fitzgerald/f028/overview,john-fitzgerald,f028,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,1991-602.0
2224,1991,83,Grand Slam Cup,604.0,munich,"Munich, Germany",1991.12.10,12.0,10.0,16,16,Indoor,Carpet,,/en/scores/archive/munich/604/1991/results,David Wheaton,/en/players/david-wheaton/w123/overview,david-wheaton,w123,,,,,,,,,1991-604.0
2225,1992,1,Adelaide,7308.0,adelaide,Adelaide,1991.12.30,12.0,30.0,32,32,Outdoor,Hard,"$182,500",/en/scores/archive/adelaide/7308/1992/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Marc Rosset,/en/players/marc-rosset/r214/overview,marc-rosset,r214,1992-7308.0
2226,1992,2,Wellington,354.0,wellington,Wellington,1991.12.30,12.0,30.0,32,32,Outdoor,Hard,"$182,500",/en/scores/archive/wellington/354/1992/results,Jeff Tarango,/en/players/jeff-tarango/t136/overview,jeff-tarango,t136,Jared Palmer,/en/players/jared-palmer/p233/overview,jared-palmer,p233,Jonathan Stark,/en/players/jonathan-stark/s403/overview,jonathan-stark,s403,1992-354.0
2227,1992,3,Auckland,301.0,auckland,Auckland,1992.01.06,1.0,6.0,32,32,Outdoor,Hard,"$182,500",/en/scores/archive/auckland/301/1992/results,Jaime Yzaga,/en/players/jaime-yzaga/y017/overview,jaime-yzaga,y017,Wayne Ferreira,/en/players/wayne-ferreira/f196/overview,wayne-ferreira,f196,Jim Grabb,/en/players/jim-grabb/g039/overview,jim-grabb,g039,1992-301.0
2228,1992,4,Sydney Outdoor,338.0,sydney,Sydney,1992.01.06,1.0,6.0,32,32,Outdoor,Hard,"$260,000",/en/scores/archive/sydney/338/1992/results,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,1992-338.0
2229,1992,5,Australian Open,580.0,australian-open,Melbourne,1992.01.13,1.0,13.0,128,128,Outdoor,Hard,,/en/scores/archive/australian-open/580/1992/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1992-580.0
2230,1992,6,Maceio,201.0,maceio,Maceio,1992.02.03,2.0,3.0,32,32,Outdoor,Clay,"$155,000",/en/scores/archive/maceio/201/1992/results,Tomas Carbonell,/en/players/tomas-carbonell/c216/overview,tomas-carbonell,c216,Gabriel Markus,/en/players/gabriel-markus/m412/overview,gabriel-markus,m412,John Sobel,/en/players/john-sobel/s358/overview,john-sobel,s358,1992-201.0
2231,1992,7,Milan,408.0,milan,Milan,1992.02.03,2.0,3.0,32,32,Indoor,Carpet,"$625,000",/en/scores/archive/milan/408/1992/results,Omar Camporese,/en/players/omar-camporese/c009/overview,omar-camporese,c009,Neil Broad,/en/players/neil-broad/b075/overview,neil-broad,b075,David Macpherson,/en/players/david-macpherson/m004/overview,david-macpherson,m004,1992-408.0
2232,1992,8,San Francisco,424.0,san-jose,San Francisco,1992.02.03,2.0,3.0,32,32,Indoor,Hard,"$260,000",/en/scores/archive/san-jose/424/1992/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Jim Grabb,/en/players/jim-grabb/g039/overview,jim-grabb,g039,Richey Reneberg,/en/players/richey-reneberg/r016/overview,richey-reneberg,r016,1992-424.0
2233,1992,9,Brussels,406.0,brussels,Brussels,1992.02.10,2.0,10.0,32,32,Indoor,Carpet,"$800,000",/en/scores/archive/brussels/406/1992/results,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,1992-406.0
2234,1992,10,Memphis,402.0,memphis,Memphis,1992.02.10,2.0,10.0,48,48,Indoor,Hard,"$780,000",/en/scores/archive/memphis/402/1992/results,MaliVai Washington,/en/players/malivai-washington/w124/overview,malivai-washington,w124,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1992-402.0
2235,1992,11,Philadelphia,401.0,philadelphia,Philadelphia,1992.02.17,2.0,17.0,48,48,Indoor,Carpet,"$1,040,000",/en/scores/archive/philadelphia/401/1992/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1992-401.0
2236,1992,12,Stuttgart Indoor,357.0,stuttgart,Stuttgart,1992.02.17,2.0,17.0,32,32,Indoor,Carpet,"$1,040,000",/en/scores/archive/stuttgart/357/1992/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Tom Nijssen,/en/players/tom-nijssen/n018/overview,tom-nijssen,n018,Cyril Suk,/en/players/cyril-suk/s329/overview,cyril-suk,s329,1992-357.0
2237,1992,13,Rotterdam,407.0,rotterdam,Rotterdam,1992.02.24,2.0,24.0,32,32,Indoor,Carpet,"$525,000",/en/scores/archive/rotterdam/407/1992/results,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,Marc-Kevin Goellner,/en/players/marc-kevin-goellner/g252/overview,marc-kevin-goellner,g252,David Prinosil,/en/players/david-prinosil/p273/overview,david-prinosil,p273,1992-407.0
2238,1992,14,Scottsdale,433.0,las-vegas,Scottsdale,1992.02.24,2.0,24.0,32,32,Outdoor,Hard,"$260,000",/en/scores/archive/las-vegas/433/1992/results,Stefano Pescosolido,/en/players/stefano-pescosolido/p235/overview,stefano-pescosolido,p235,Mark Keil,/en/players/mark-keil/k172/overview,mark-keil,k172,Dave Randall,/en/players/dave-randall/r236/overview,dave-randall,r236,1992-433.0
2239,1992,15,Copenhagen,481.0,copenhagen,Copenhagen,1992.03.02,3.0,2.0,32,32,Indoor,Carpet,"$155,000",/en/scores/archive/copenhagen/481/1992/results,Magnus Larsson,/en/players/magnus-larsson/l206/overview,magnus-larsson,l206,Nicklas Kulti,/en/players/nicklas-kulti/k181/overview,nicklas-kulti,k181,Magnus Larsson,/en/players/magnus-larsson/l206/overview,magnus-larsson,l206,1992-481.0
2240,1992,16,ATP Masters Series Indian Wells,404.0,indian-wells,Indian Wells,1992.03.02,3.0,2.0,56,56,Outdoor,Hard,"$1,075,000",/en/scores/archive/indian-wells/404/1992/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Steve DeVries,/en/players/steve-devries/d024/overview,steve-devries,d024,David Macpherson,/en/players/david-macpherson/m004/overview,david-macpherson,m004,1992-404.0
2241,1992,17,ATP Masters Series Miami,403.0,miami,Miami,1992.03.13,3.0,13.0,96,96,Outdoor,Hard,"$1,625,000",/en/scores/archive/miami/403/1992/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Ken Flach,/en/players/ken-flach/f029/overview,ken-flach,f029,Todd Witsken,/en/players/todd-witsken/w029/overview,todd-witsken,w029,1992-403.0
2242,1992,18,Casablanca,360.0,marrakech,Casablanca,1992.03.16,3.0,16.0,32,32,Outdoor,Clay,"$155,000",/en/scores/archive/marrakech/360/1992/results,Guillermo Perez-Roldan,/en/players/guillermo-perez-roldan/p190/overview,guillermo-perez-roldan,p190,Horacio De La Pena,/en/players/horacio-de-la-pena/d008/overview,horacio-de-la-pena,d008,Jorge Lozano,/en/players/jorge-lozano/l041/overview,jorge-lozano,l041,1992-360.0
2243,1992,19,Estoril,468.0,oeiras,Estoril,1992.03.30,3.0,30.0,32,32,Outdoor,Clay,"$502,500",/en/scores/archive/oeiras/468/1992/results,Carlos Costa,/en/players/carlos-costa/c179/overview,carlos-costa,c179,Hendrik Jan Davids,/en/players/hendrik-jan-davids/d170/overview,hendrik-jan-davids,d170,Libor Pimek,/en/players/libor-pimek/p032/overview,libor-pimek,p032,1992-468.0
2244,1992,20,Johannesburg,426.0,sao-paulo,Johannesburg,1992.03.30,3.0,30.0,32,32,Outdoor,Hard,"$300,000",/en/scores/archive/sao-paulo/426/1992/results,Aaron Krickstein,/en/players/aaron-krickstein/k023/overview,aaron-krickstein,k023,Pieter Aldrich,/en/players/pieter-aldrich/a066/overview,pieter-aldrich,a066,Danie Visser,/en/players/danie-visser/v032/overview,danie-visser,v032,1992-426.0
2245,1992,21,Singapore,456.0,singapore,Singapore,1992.03.30,3.0,30.0,32,32,Outdoor,Hard,"$265,000",/en/scores/archive/singapore/456/1992/results,Simon Youl,/en/players/simon-youl/y002/overview,simon-youl,y002,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1992-456.0
2246,1992,22,Barcelona,425.0,barcelona,Barcelona,1992.04.06,4.0,6.0,56,56,Outdoor,Clay,"$800,000",/en/scores/archive/barcelona/425/1992/results,Carlos Costa,/en/players/carlos-costa/c179/overview,carlos-costa,c179,Andres Gomez,/en/players/andres-gomez/g023/overview,andres-gomez,g023,Javier Sanchez,/en/players/javier-sanchez/s015/overview,javier-sanchez,s015,1992-425.0
2247,1992,23,Tokyo Outdoor,329.0,tokyo,Tokyo,1992.04.06,4.0,6.0,56,56,Outdoor,Hard,"$1,040,000",/en/scores/archive/tokyo/329/1992/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Kelly Jones,/en/players/kelly-jones/j018/overview,kelly-jones,j018,Rick Leach,/en/players/rick-leach/l013/overview,rick-leach,l013,1992-329.0
2248,1992,24,Hong Kong,336.0,hong-kong,Hong Kong,1992.04.13,4.0,13.0,32,32,Outdoor,Hard,"$300,000",/en/scores/archive/hong-kong/336/1992/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Brad Gilbert,/en/players/brad-gilbert/g016/overview,brad-gilbert,g016,Jim Grabb,/en/players/jim-grabb/g039/overview,jim-grabb,g039,1992-336.0
2249,1992,25,Nice,,,Nice,1992.04.13,4.0,13.0,32,32,Outdoor,Clay,"$260,000",,Gabriel Markus,/en/players/gabriel-markus/m412/overview,gabriel-markus,m412,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211,Scott Melville,/en/players/scott-melville/m353/overview,scott-melville,m353,1992-nan
2250,1992,26,Tampa,346.0,tampa,Tampa,1992.04.13,4.0,13.0,32,32,Outdoor,Clay,"$260,000",/en/scores/archive/tampa/346/1992/results,Jaime Yzaga,/en/players/jaime-yzaga/y017/overview,jaime-yzaga,y017,Mike Briggs,/en/players/mike-briggs/b337/overview,mike-briggs,b337,Trevor Kronemann,/en/players/trevor-kronemann/k178/overview,trevor-kronemann,k178,1992-346.0
2251,1992,27,ATP Masters Series Monte Carlo,410.0,monte-carlo,Monte Carlo,1992.04.20,4.0,20.0,56,56,Outdoor,Clay,"$1,270,000",/en/scores/archive/monte-carlo/410/1992/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,Michael Stich,/en/players/michael-stich/s351/overview,michael-stich,s351,1992-410.0
2252,1992,28,Seoul,434.0,seoul,Seoul,1992.04.20,4.0,20.0,32,32,Outdoor,Hard,"$171,500",/en/scores/archive/seoul/434/1992/results,Shuzo Matsuoka,/en/players/shuzo-matsuoka/m338/overview,shuzo-matsuoka,m338,Kevin Curren,/en/players/kevin-curren/c057/overview,kevin-curren,c057,Gary Muller,/en/players/gary-muller/m096/overview,gary-muller,m096,1992-434.0
2253,1992,29,Atlanta,409.0,atlanta,Atlanta,1992.04.27,4.0,27.0,32,32,Outdoor,Clay,"$260,000",/en/scores/archive/atlanta/409/1992/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Steve DeVries,/en/players/steve-devries/d024/overview,steve-devries,d024,David Macpherson,/en/players/david-macpherson/m004/overview,david-macpherson,m004,1992-409.0
2254,1992,30,Madrid,309.0,madrid,Madrid,1992.04.27,4.0,27.0,32,32,Outdoor,Clay,"$750,000",/en/scores/archive/madrid/309/1992/results,Sergi Bruguera,/en/players/sergi-bruguera/b350/overview,sergi-bruguera,b350,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211,Patrick McEnroe,/en/players/patrick-mcenroe/m048/overview,patrick-mcenroe,m048,1992-309.0
2255,1992,31,Munich,308.0,munich,Munich,1992.04.27,4.0,27.0,32,32,Outdoor,Clay,"$300,000",/en/scores/archive/munich/308/1992/results,Magnus Larsson,/en/players/magnus-larsson/l206/overview,magnus-larsson,l206,David Adams,/en/players/david-adams/a177/overview,david-adams,a177,Menno Oosting,/en/players/menno-oosting/o015/overview,menno-oosting,o015,1992-308.0
2256,1992,32,Charlotte,717.0,houston,Charlotte,1992.05.04,5.0,4.0,32,32,Outdoor,Clay,"$260,000",/en/scores/archive/houston/717/1992/results,MaliVai Washington,/en/players/malivai-washington/w124/overview,malivai-washington,w124,Steve DeVries,/en/players/steve-devries/d024/overview,steve-devries,d024,David Macpherson,/en/players/david-macpherson/m004/overview,david-macpherson,m004,1992-717.0
2257,1992,33,ATP Masters Series Hamburg,414.0,hamburg,Hamburg,1992.05.04,5.0,4.0,56,56,Outdoor,Clay,"$1,250,000",/en/scores/archive/hamburg/414/1992/results,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,1992-414.0
2258,1992,34,ATP Masters Series Rome,416.0,rome,Rome,1992.05.11,5.0,11.0,64,64,Outdoor,Clay,"$1,403,000",/en/scores/archive/rome/416/1992/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Jakob Hlasek,/en/players/jakob-hlasek/h025/overview,jakob-hlasek,h025,Marc Rosset,/en/players/marc-rosset/r214/overview,marc-rosset,r214,1992-416.0
2259,1992,35,Bologna,312.0,bologna,Bologna,1992.05.18,5.0,18.0,32,32,Outdoor,Clay,"$265,000",/en/scores/archive/bologna/312/1992/results,Jaime Oncins,/en/players/jaime-oncins/o076/overview,jaime-oncins,o076,Luke Jensen,/en/players/luke-jensen/j009/overview,luke-jensen,j009,Laurie Warder,/en/players/laurie-warder/w007/overview,laurie-warder,w007,1992-312.0
2260,1992,36,World Team Cup,615.0,dusseldorf,Dusseldorf,1992.05.18,5.0,18.0,32,32,Outdoor,Clay,"$1,377,500",/en/scores/archive/dusseldorf/615/1992/results,Sergi Bruguera,/en/players/sergi-bruguera/b350/overview,sergi-bruguera,b350,,,,,,,,,1992-615.0
2261,1992,37,Roland Garros,520.0,roland-garros,Paris,1992.05.25,5.0,25.0,128,128,Outdoor,Clay,,/en/scores/archive/roland-garros/520/1992/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Jakob Hlasek,/en/players/jakob-hlasek/h025/overview,jakob-hlasek,h025,Marc Rosset,/en/players/marc-rosset/r214/overview,marc-rosset,r214,1992-520.0
2262,1992,38,Florence,310.0,oporto,Florence,1992.06.08,6.0,8.0,32,32,Outdoor,Clay,"$260,000",/en/scores/archive/oporto/310/1992/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Marcelo Filippini,/en/players/marcelo-filippini/f165/overview,marcelo-filippini,f165,Luiz Mattar,/en/players/luiz-mattar/m035/overview,luiz-mattar,m035,1992-310.0
